title,Congress,House,Sponsor,Sponsor.Party,LatestAction,LatestActionMonth,LatestActionDay,LatestActionYear,URL,term
To amend the Immigration and Nationality Act to extend the retroactive period of provisions providing for the crediting of service with the Armed Forces of the United States toward the period of required United States residence of a citizen parent in order for a person born outside the United States of a alien parent and a citizen parent to acquire United States citizenship at birth.,106,House,PATSY MINK,D,Referred to the Subcommittee on Immigration and Claims.,6,1,2000,https://www.congress.gov/106/bills/hr4371/BILLS-106hr4371ih.pdf,birth
To amend the Immigration and Nationality Act to extend the retroactive period of provisions providing for the crediting of service with the Armed Forces of the United States toward the period of required United States residence of a citizen parent in order for a person born outside the United States of a alien parent and a citizen parent to acquire United States citizenship at birth.,106,House,PATSY MINK,D,Referred to the Subcommittee on Immigration and Claims.,6,1,2000,https://www.congress.gov/106/bills/hr4371/BILLS-106hr4371ih.pdf,born
Calling on the people of the United States to observe a National Moment of Remembrance to honor the men and women of the United States who died in the pursuit of freedom and peace.,106,House,DANA ROHRABACHER,R,Message on Senate action sent to the House.,5,26,2000,https://www.congress.gov/106/bills/hconres302/BILLS-106hconres302enr.pdf,women
A resolution to express the sense of the Senate regarding Federal procurement opportunities for women-owned small businesses.,106,Senate,CHRISTOPHER BOND,R,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration:  CR S4330-4333; text of measure as passed in Senate:  CR S4333; text of measure as introduced in Senate:  CR S4326)",5,23,2000,https://www.congress.gov/106/bills/sres311/BILLS-106sres311ats.pdf,women
"A concurrent resolution congratulating the state of Qatar and its citizens for their commitment to democratic ideals and women's suffrage on the occasion of Qatar's historic elections of a central municipal council on March 8, 1999.",106,Senate,SAM BROWNBACK,R,Sponsor introductory remarks on measure. (CR S4323-4324),5,23,2000,https://www.congress.gov/106/bills/sconres14/BILLS-106sconres14is.pdf,women
A resolution commemorating and acknowledging the dedication and sacrifice made by the men and women who have lost their lives while serving as law enforcement officers.,106,Senate,BEN CAMPBELL,R,Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR S3950),5,15,2000,https://www.congress.gov/106/bills/sres247/BILLS-106sres247ats.pdf,women
Expressing the sense of Congress regarding the need to more appropriately address the health and well being of Hispanic adolescent girls and endorsing the findings and recommendations of the National Coalition of Hispanic Health and Human Services Organizations (COSSMHO) now known as The National Alliance for Hispanic Health.,106,House,GRACE NAPOLITANO,D,Referred to the Subcommittee on Health and Environment.,5,15,2000,https://www.congress.gov/106/bills/hconres325/BILLS-106hconres325ih.pdf,girl
A resolution expressing the sense of the Senate with respect to Mother's Day that the United States Senate should reject the United Nations Convention on the Elimination of Discrimination Against Women (CEDAW) as it demeans motherhood and undermines the traditional family.,106,Senate,JESSE HELMS,R,"Submitted in the Senate. Placed on Senate Legislative Calendar under Over, Under the Rule. (text of measure as introduced:  CR S3926-3927)",5,11,2000,https://www.congress.gov/106/bills/sres307/BILLS-106sres307is.pdf,mother
A resolution expressing the sense of the Senate with respect to Mother's Day that the United States Senate should reject the United Nations Convention on the Elimination of Discrimination Against Women (CEDAW) as it demeans motherhood and undermines the traditional family.,106,Senate,JESSE HELMS,R,Referred to the Committee on Foreign Relations. (text of measure as introduced:  CR S3925),5,11,2000,https://www.congress.gov/106/bills/sres306/BILLS-106sres306is.pdf,mother
Recognizing the significance of Equal Pay Day to demonstrate the disparity between wages paid to men and women.,106,House,NEIL ABERCROMBIE,D,Sponsor introductory remarks on measure. (CR E682-683),5,9,2000,https://www.congress.gov/106/bills/hconres318/BILLS-106hconres318ih.pdf,women
A bill to provide for the eligibility of small business concerns owned and controlled by women for assistance under the mentor-protege program of the Department of Defense.,106,Senate,Olympia Snowe,R,Read twice and referred to the Committee on Armed Services.,4,27,2000,https://www.congress.gov/106/bills/s2483/BILLS-106s2483is.pdf,women
Authorizing the use of the Capitol Grounds for the 200th birthday celebration of the Library of Congress.,106,House,BOB FRANKS,R,Message on Senate action sent to the House.,4,13,2000,https://www.congress.gov/106/bills/hconres279/BILLS-106hconres279enr.pdf,birth
"Expressing the sense of the House of Representatives that local, State, and Federal governments should collect and disseminate statistics on the number of newborn babies abandoned in public places.",106,House,NANCY JOHNSON,R,Motion to reconsider laid on the table Agreed to without objection.,4,11,2000,https://www.congress.gov/106/bills/hres465/BILLS-106hres465eh.pdf,born
A bill to suspend temporarily the duty on isobornyl acetate.,106,Senate,JESSE HELMS,R,Read twice and referred to the Committee on Finance.,4,6,2000,https://www.congress.gov/106/bills/s2376/BILLS-106s2376is.pdf,born
Expressing the sense of the House of Representatives regarding Government procurement access for women-owned businesses.,106,House,SUE KELLY,R,Forwarded by Subcommittee to Full Committee by Voice Vote.,4,5,2000,https://www.congress.gov/106/bills/hres15/BILLS-106hres15ih.pdf,women
"Providing for consideration of the bill (H.R. 3660) to amend title 18, United States Code, to ban partial-birth abortions.",106,House,JOHN LINDER,R,Motion to reconsider laid on the table Agreed to without objection.,4,5,2000,https://www.congress.gov/106/bills/hres457/BILLS-106hres457eh.pdf,birth
"Providing for consideration of the bill (H.R. 3660) to amend title 18, United States Code, to ban partial-birth abortions.",106,House,JOHN LINDER,R,Motion to reconsider laid on the table Agreed to without objection.,4,5,2000,https://www.congress.gov/106/bills/hres457/BILLS-106hres457eh.pdf,abortion
"Expressing the concern of Congress regarding human rights violations against lesbians, gay men, bisexuals, and transgendered individuals around the world.",106,House,TOM LANTOS,D,Referred to the Subcommittee on International Operations and Human Rights.,3,14,2000,https://www.congress.gov/106/bills/hconres259/BILLS-106hconres259ih.pdf,transgender
"Expressing the concern of Congress regarding human rights violations against lesbians, gay men, bisexuals, and transgendered individuals around the world.",106,House,TOM LANTOS,D,Referred to the Subcommittee on International Operations and Human Rights.,3,14,2000,https://www.congress.gov/106/bills/hconres259/BILLS-106hconres259ih.pdf,sex
"Expressing the concern of Congress regarding human rights violations against lesbians, gay men, bisexuals, and transgendered individuals around the world.",106,House,TOM LANTOS,D,Referred to the Subcommittee on International Operations and Human Rights.,3,14,2000,https://www.congress.gov/106/bills/hconres259/BILLS-106hconres259ih.pdf,gender
To suspend temporarily the duty on isobornyl acetate.,106,House,SUE MYRICK,R,Referred to the Subcommittee on Trade.,3,7,2000,https://www.congress.gov/106/bills/hr3742/BILLS-106hr3742ih.pdf,born
Unborn Victims of Violence Act of 1999,106,Senate,MICHAEL DEWINE,R,Committee on the Judiciary. Hearings held. Hearings printed: S.Hrg. 106-1067.,2,23,2000,https://www.congress.gov/106/bills/s1673/BILLS-106s1673is.pdf,born
"Calling upon the President to issue a proclamation recognizing the 25th anniversary of the end of the Vietnam era and commemorating the service and sacrifice of the men and women who, as members of the Armed Forces or as civilians, during that era served the Nation in the Republic of Vietnam and elsewhere in Southeast Asia or otherwise served in support of United States operations in Vietnam and in support of United States interests throughout the world.",106,House,MIKE THOMPSON,D,Referred to the House Committee on Veterans' Affairs.,11,9,1999,https://www.congress.gov/106/bills/hconres224/BILLS-106hconres224ih.pdf,women
To establish Federal safeguards for the prevention of sexual misconduct of women inmates at State correctional institutions.,106,House,ELEANOR NORTON,D,Referred to the Subcommittee on Crime.,11,2,1999,https://www.congress.gov/106/bills/hr3158/BILLS-106hr3158ih.pdf,women
To establish Federal safeguards for the prevention of sexual misconduct of women inmates at State correctional institutions.,106,House,ELEANOR NORTON,D,Referred to the Subcommittee on Crime.,11,2,1999,https://www.congress.gov/106/bills/hr3158/BILLS-106hr3158ih.pdf,sex
"Recognizing the late Bernt Balchen for his many contributions to the United States and a lifetime of remarkable achievements on the centenary of his birth, October 23, 1999.",106,House,MARTIN SABO,D,Referred to the Subcommittee on Civil Service.,10,26,1999,https://www.congress.gov/106/bills/hconres203/BILLS-106hconres203ih.pdf,birth
Mothers and Newborns Health Insurance Act of 1999,106,Senate,CHRISTOPHER BOND,R,Read twice and referred to the Committee on Finance.,10,12,1999,https://www.congress.gov/106/bills/s1717/BILLS-106s1717is.pdf,born
Unborn Victims of Violence Act of 1999,106,House,Lindsey Graham,R,Received in the Senate and read twice and referred to the Committee on Judiciary.,10,1,1999,https://www.congress.gov/106/bills/hr2436/BILLS-106hr2436rfs.pdf,born
"Providing for consideration of the bill (H.R. 2436) to amend title 18, United States Code, and the Uniform Code of Military Justice to protect unborn children from assault and murder, and for other purposes.",106,House,SUE MYRICK,R,Motion to reconsider laid on the table Agreed to without objection.,9,30,1999,https://www.congress.gov/106/bills/hres313/BILLS-106hres313eh.pdf,born
